RandomWeird{value=5066177246380389534, times=3, duration='0'}
RandomWeird{value=3447184161456880395, times=5, duration='466'}
RandomWeird{value=6717814775114586923, times=6, duration='933'}
RandomWeird{value=6207196259397948514, times=3, duration='466'}
RandomWeird{value=7884048777219674236, times=4, duration='467'}
RandomWeird{value=4178812409391594433, times=2, duration='466'}
RandomWeird{value=6007142731048717838, times=6, duration='467'}
RandomWeird{value=8322633195543517901, times=2, duration='0'}
RandomWeird{value=1740688109134010722, times=2, duration='0'}
RandomWeird{value=7951333871123244777, times=2, duration='0'}
RandomWeird{value=5978291519515769647, times=3, duration='466'}
RandomWeird{value=5993961931732117115, times=3, duration='0'}
RandomWeird{value=7296556811207381715, times=2, duration='0'}
RandomWeird{value=3296618230955153231, times=5, duration='467'}
RandomWeird{value=6277174527044287849, times=5, duration='466'}
RandomWeird{value=3928826022177589794, times=2, duration='0'}
RandomWeird{value=6256359407455587779, times=2, duration='467'}
RandomWeird{value=3767021903298414529, times=2, duration='0'}
RandomWeird{value=3053248453834466417, times=2, duration='0'}
RandomWeird{value=5505691811624592869, times=2, duration='0'}
RandomWeird{value=4515668531041284983, times=5, duration='466'}
RandomWeird{value=8880474395841969074, times=2, duration='0'}
RandomWeird{value=7552944060123882911, times=2, duration='0'}
RandomWeird{value=3378215919904281807, times=5, duration='933'}
RandomWeird{value=2208045837939939551, times=2, duration='466'}
RandomWeird{value=6208790743899389593, times=3, duration='467'}
RandomWeird{value=6658006685114120835, times=2, duration='0'}
RandomWeird{value=7657952534275250689, times=2, duration='467'}
RandomWeird{value=5910847127540796862, times=2, duration='467'}
RandomWeird{value=8638055370285336682, times=5, duration='466'}
RandomWeird{value=6469436108561065763, times=2, duration='466'}
RandomWeird{value=8750485882408643109, times=8, duration='933'}
RandomWeird{value=1391205594808928547, times=6, duration='933'}
RandomWeird{value=4884226188494032666, times=2, duration='0'}
RandomWeird{value=6376715987752787032, times=2, duration='0'}
RandomWeird{value=6680120712182649808, times=2, duration='0'}
RandomWeird{value=2532142309857587312, times=4, duration='466'}
RandomWeird{value=3973539929928070812, times=3, duration='0'}
RandomWeird{value=5470396681518874593, times=2, duration='466'}
RandomWeird{value=6932946161728039072, times=2, duration='0'}
RandomWeird{value=4217514283668760785, times=7, duration='933'}
RandomWeird{value=7145925439225624219, times=4, duration='467'}
RandomWeird{value=4958788805405119305, times=3, duration='466'}
RandomWeird{value=3389198225441143731, times=4, duration='466'}
RandomWeird{value=7177843427624527391, times=3, duration='0'}
RandomWeird{value=7972118822993269292, times=3, duration='467'}
RandomWeird{value=7284909408493956654, times=6, duration='466'}
RandomWeird{value=6739661797170302017, times=4, duration='467'}
RandomWeird{value=7074331025465742721, times=2, duration='466'}
RandomWeird{value=1242997004525983454, times=7, duration='933'}
RandomWeird{value=7119730969556083388, times=2, duration='0'}
RandomWeird{value=9148633627191553190, times=2, duration='0'}
RandomWeird{value=5212840983117211064, times=2, duration='0'}
RandomWeird{value=1864196485929017657, times=4, duration='466'}
RandomWeird{value=2316012152669675282, times=4, duration='0'}
RandomWeird{value=5726813545384373366, times=2, duration='0'}
RandomWeird{value=6509423627339848060, times=3, duration='467'}
RandomWeird{value=2973877194371387328, times=7, duration='933'}
RandomWeird{value=2479906023823486297, times=2, duration='0'}
RandomWeird{value=3497261279212056558, times=5, duration='467'}
RandomWeird{value=4986605142647595253, times=3, duration='467'}
RandomWeird{value=2496952015923621300, times=2, duration='0'}
RandomWeird{value=1928901422097993162, times=3, duration='466'}
RandomWeird{value=8674735445429574118, times=2, duration='466'}
RandomWeird{value=7318579265837832687, times=4, duration='0'}
RandomWeird{value=9035198996194176128, times=2, duration='0'}
RandomWeird{value=4573187467031171685, times=2, duration='0'}
RandomWeird{value=4949023287927835468, times=2, duration='467'}
RandomWeird{value=4335160428952670678, times=2, duration='467'}
RandomWeird{value=6651956471013433389, times=3, duration='467'}
RandomWeird{value=3131788203828289152, times=4, duration='467'}
RandomWeird{value=6105913776056278756, times=3, duration='467'}
RandomWeird{value=5370209633548148111, times=2, duration='467'}
RandomWeird{value=6638750967645195152, times=2, duration='467'}
RandomWeird{value=2357693285803574239, times=3, duration='467'}
RandomWeird{value=6735074307022418271, times=7, duration='466'}
RandomWeird{value=6823137472841988874, times=5, duration='467'}
RandomWeird{value=4338534804806704073, times=2, duration='466'}
RandomWeird{value=7073044611887461793, times=5, duration='466'}
RandomWeird{value=2397746883289196221, times=2, duration='0'}
RandomWeird{value=1564238138573667709, times=4, duration='466'}
RandomWeird{value=1104652532911717168, times=2, duration='0'}
RandomWeird{value=4982710986932389969, times=7, duration='467'}
RandomWeird{value=8809916222201769388, times=2, duration='0'}
RandomWeird{value=6282516675883216793, times=2, duration='0'}
RandomWeird{value=2041087721595410216, times=2, duration='0'}
RandomWeird{value=7067879053127093544, times=2, duration='467'}
RandomWeird{value=5675546872729787405, times=2, duration='0'}
RandomWeird{value=6410269520604147813, times=4, duration='466'}
RandomWeird{value=3034785597727687218, times=3, duration='466'}
RandomWeird{value=1019031048198006045, times=2, duration='0'}
RandomWeird{value=3367493346986857294, times=6, duration='466'}
RandomWeird{value=5756730980070298248, times=2, duration='467'}
RandomWeird{value=8734962705197783854, times=6, duration='933'}
RandomWeird{value=5150641882900096980, times=3, duration='467'}
RandomWeird{value=3259182994621609788, times=2, duration='0'}
RandomWeird{value=4749469553650143977, times=2, duration='466'}
RandomWeird{value=1400782687486363499, times=4, duration='466'}
RandomWeird{value=2666349305181384583, times=2, duration='0'}
RandomWeird{value=3786194158159446826, times=2, duration='466'}
RandomWeird{value=3263848904383330999, times=9, duration='933'}
RandomWeird{value=5751062352169971276, times=2, duration='0'}
RandomWeird{value=6161439281251589112, times=4, duration='0'}
RandomWeird{value=1970561414694915279, times=2, duration='466'}
RandomWeird{value=4346024817099101238, times=5, duration='933'}
RandomWeird{value=2945598045618626157, times=4, duration='0'}
RandomWeird{value=7016866277505815720, times=5, duration='466'}
RandomWeird{value=6546197603706317784, times=2, duration='466'}
RandomWeird{value=5053311943910675954, times=2, duration='0'}
RandomWeird{value=7231301915978589650, times=3, duration='466'}
RandomWeird{value=8771971097109461941, times=4, duration='467'}
RandomWeird{value=1958937247562660033, times=4, duration='466'}
RandomWeird{value=2743719809600280675, times=4, duration='466'}
RandomWeird{value=4189944161097565042, times=5, duration='466'}
RandomWeird{value=8536031827007688579, times=3, duration='467'}
RandomWeird{value=1647987534909256275, times=2, duration='0'}
RandomWeird{value=2603413507670401647, times=2, duration='0'}
RandomWeird{value=3749529235016706272, times=2, duration='0'}
RandomWeird{value=3013987875202070859, times=5, duration='933'}
RandomWeird{value=8552000359393313906, times=3, duration='466'}
RandomWeird{value=1161653506923024731, times=2, duration='466'}
RandomWeird{value=1856252530980695468, times=2, duration='0'}
RandomWeird{value=8901754036323948995, times=3, duration='0'}
RandomWeird{value=6037143196589800346, times=6, duration='467'}
RandomWeird{value=2644320929078931729, times=2, duration='0'}
RandomWeird{value=8588019030597906032, times=2, duration='0'}
RandomWeird{value=5141667770933057277, times=3, duration='0'}
RandomWeird{value=8725136367309323731, times=9, duration='933'}
RandomWeird{value=1122391329686686013, times=3, duration='466'}
RandomWeird{value=8592210708167272036, times=4, duration='467'}
RandomWeird{value=4641765659328900759, times=3, duration='466'}
RandomWeird{value=9106104158704489813, times=5, duration='466'}
RandomWeird{value=5040067203866162504, times=2, duration='466'}
RandomWeird{value=3675862153205381048, times=2, duration='0'}
RandomWeird{value=1863969515201509438, times=3, duration='466'}
RandomWeird{value=2896694062770495717, times=2, duration='0'}
RandomWeird{value=6896868771592621503, times=2, duration='466'}
RandomWeird{value=3857081503734525706, times=3, duration='466'}
RandomWeird{value=3202916950867565164, times=4, duration='0'}
RandomWeird{value=8129127637578178423, times=6, duration='467'}
RandomWeird{value=3007308479896359431, times=3, duration='466'}
RandomWeird{value=1268567830483039634, times=2, duration='466'}
RandomWeird{value=6713229460401538137, times=6, duration='933'}
RandomWeird{value=4077178370568041760, times=4, duration='466'}
RandomWeird{value=6407538318032571318, times=6, duration='466'}
RandomWeird{value=8854339900750143653, times=2, duration='466'}
RandomWeird{value=5744750487273872889, times=5, duration='467'}
RandomWeird{value=6045726999177359736, times=3, duration='467'}
RandomWeird{value=5909463879314262603, times=2, duration='0'}
RandomWeird{value=2485346845202560240, times=2, duration='467'}
RandomWeird{value=7030600172313363299, times=4, duration='466'}
RandomWeird{value=4820558502299607546, times=3, duration='466'}
RandomWeird{value=1732614163134126282, times=13, duration='1399'}
RandomWeird{value=5169281610219971209, times=3, duration='467'}
RandomWeird{value=2071887121307693022, times=3, duration='467'}
RandomWeird{value=2559307391694839595, times=2, duration='466'}
RandomWeird{value=7031410871136684655, times=3, duration='466'}
RandomWeird{value=8311399022746393327, times=5, duration='467'}
RandomWeird{value=3049793351539616597, times=2, duration='467'}
RandomWeird{value=4102390722924021781, times=2, duration='466'}
RandomWeird{value=8237054643412818408, times=3, duration='0'}
RandomWeird{value=7351823645902648617, times=4, duration='466'}
RandomWeird{value=2389108863468679010, times=10, duration='933'}
RandomWeird{value=1247240015983652775, times=3, duration='466'}
RandomWeird{value=1728797048105879219, times=4, duration='467'}
RandomWeird{value=8881460662810512716, times=2, duration='0'}
RandomWeird{value=7583159304477175116, times=3, duration='467'}
RandomWeird{value=6347397271354701222, times=2, duration='466'}
RandomWeird{value=6423170548969980584, times=2, duration='0'}
RandomWeird{value=4433162113603582612, times=2, duration='0'}
RandomWeird{value=1807417842279465428, times=3, duration='0'}
RandomWeird{value=3813450322415232264, times=2, duration='467'}
RandomWeird{value=7330818063733288998, times=4, duration='466'}
RandomWeird{value=1815774841644025440, times=5, duration='466'}
RandomWeird{value=8519076715646992398, times=2, duration='466'}
RandomWeird{value=4313397499033108668, times=2, duration='0'}
RandomWeird{value=4680020424708609009, times=3, duration='466'}
RandomWeird{value=6388588525253937295, times=3, duration='467'}
RandomWeird{value=7288215385661375369, times=4, duration='466'}
RandomWeird{value=8373427847935434836, times=4, duration='467'}
RandomWeird{value=3450209689037888279, times=2, duration='467'}
RandomWeird{value=2549480464291346446, times=3, duration='0'}
RandomWeird{value=4895729595401939688, times=4, duration='466'}
RandomWeird{value=3836154893092077237, times=2, duration='467'}
RandomWeird{value=1758206069852196464, times=2, duration='466'}
RandomWeird{value=4625405420770482799, times=2, duration='0'}
RandomWeird{value=7476535981262326345, times=2, duration='467'}
RandomWeird{value=8517872467474338005, times=3, duration='466'}
RandomWeird{value=3978215575524522566, times=9, duration='1400'}
RandomWeird{value=5044965871384221687, times=2, duration='0'}
RandomWeird{value=4376008695630326314, times=2, duration='0'}
RandomWeird{value=1820993586764449027, times=5, duration='466'}
RandomWeird{value=9058116775404995325, times=4, duration='466'}
RandomWeird{value=4902570073721581923, times=4, duration='467'}
RandomWeird{value=3381919794004978517, times=2, duration='0'}
RandomWeird{value=4671059435328976101, times=2, duration='467'}
RandomWeird{value=8748569972279391392, times=6, duration='466'}
RandomWeird{value=7557333150869112752, times=2, duration='0'}
RandomWeird{value=7976634785256042123, times=2, duration='0'}
RandomWeird{value=7578718178527819272, times=2, duration='466'}
RandomWeird{value=8645427531769735519, times=2, duration='0'}
RandomWeird{value=4694113352244503195, times=2, duration='0'}
RandomWeird{value=7395304720954932139, times=7, duration='933'}
